surpriseFaces,new
img/neutralC/CFD-AF-223-183-N.jpg,1
img/neutralC/CFD-AM-217-085-N.jpg,1
img/neutralC/CFD-BM-027-001-N.jpg,1
img/neutralC/CFD-BF-007-001-N.jpg,0
img/neutralC/CFD-BM-211-174-N.jpg,1
img/neutralC/CFD-WM-033-025-N.jpg,1
img/neutralC/CFD-MF-357-002-N.jpg,0
img/neutralC/CFD-AF-208-003-N.jpg,0
img/neutralC/CFD-MF-350-029-N.jpg,1
img/neutralC/CFD-WM-006-002-N.jpg,0
img/neutralC/CFD-WM-233-106-N.jpg,1
img/neutralC/CFD-AF-248-148-N.jpg,0
img/neutralC/CFD-WM-019-003-N.jpg,1
img/neutralC/CFD-IM-671-601-N.jpg,1
img/neutralC/CFD-LF-242-121-N.jpg,1
img/neutralC/CFD-LM-206-204-N.jpg,0
img/neutralC/CFD-BF-024-002-N.jpg,1
img/neutralC/CFD-WM-230-131-N.jpg,0
img/neutralC/CFD-BF-025-002-N.jpg,0
img/neutralC/CFD-WF-010-004-N.jpg,1
img/neutralC/CFD-IF-704-125-N.jpg,0
img/neutralC/CFD-LM-203-026-N.jpg,1
img/neutralC/CFD-AF-227-207-N.jpg,0
img/neutralC/CFD-BM-022-022-N.jpg,1
img/neutralC/CFD-WF-244-163-N.jpg,0
img/neutralC/CFD-BF-220-161-N.jpg,0
img/neutralC/CFD-IF-623-129-N.jpg,0
img/neutralC/CFD-MF-334-002-N.jpg,1
img/neutralC/CFD-WF-248-129-N.jpg,0
img/neutralC/CFD-AM-226-234-N.jpg,1
img/neutralC/CFD-AF-222-134-N.jpg,0
img/neutralC/CFD-WM-231-112-N.jpg,1
img/neutralC/CFD-IM-607-018-N.jpg,0
img/neutralC/CFD-AM-253-161-N.jpg,0
img/neutralC/CFD-AF-232-078-N.jpg,0
img/neutralC/CFD-WM-217-070-N.jpg,1
img/neutralC/CFD-IM-687-511-N.jpg,0
img/neutralC/CFD-BF-208-266-N.jpg,0
img/neutralC/CFD-IM-621-136-N.jpg,1
img/neutralC/CFD-WF-229-004-N.jpg,0
img/neutralC/CFD-BM-019-002-N.jpg,0
img/neutralC/CFD-LF-204-133-N.jpg,0
img/neutralC/CFD-IM-683-231-N.jpg,1
img/neutralC/CFD-LF-246-129-N.jpg,0
img/neutralC/CFD-IF-609-408-N.jpg,0
img/neutralC/CFD-LF-249-132-N.jpg,0
img/neutralC/CFD-AF-200-228-N.jpg,1
img/neutralC/CFD-MF-304-018-N.jpg,0
img/neutralC/CFD-MF-320-002-N.jpg,0
img/neutralC/CFD-BM-039-029-N.jpg,1
img/neutralC/CFD-LF-224-176-N.jpg,0
img/neutralC/CFD-AM-240-191-N.jpg,0
img/neutralC/CFD-WM-234-118-N.jpg,0
img/neutralC/CFD-WF-006-002-N.jpg,0
img/neutralC/CFD-IF-730-410-N.jpg,0
img/neutralC/CFD-IM-689-263-N.jpg,0
img/neutralC/CFD-LM-250-077-N.jpg,0
img/neutralC/CFD-IM-606-008-N.jpg,0
img/neutralC/CFD-LM-213-061-N.jpg,0
img/neutralC/CFD-WM-011-002-N.jpg,1
img/neutralC/CFD-AM-211-052-N.jpg,1
img/neutralC/CFD-BM-236-248-N.jpg,1
img/neutralC/CFD-WF-008-002-N.jpg,1
img/neutralC/CFD-WF-227-002-N.jpg,0
img/neutralC/CFD-IF-618-212-N.jpg,1
img/neutralC/CFD-BF-020-002-N.jpg,1
img/neutralC/CFD-LF-215-157-N.jpg,1
img/neutralC/CFD-BM-202-063-N.jpg,0
img/neutralC/CFD-WM-221-091-N.jpg,0
img/neutralC/CFD-BM-226-276-N.jpg,0
img/neutralC/CFD-MF-355-022-N.jpg,0
img/neutralC/CFD-IF-691-007-N.jpg,0
